date,fire_scar,site,plot,location,site_notes,plant_species,plant_species_cover,veg_cover_notes,photos,plant_photos
8/3/2025,Chitanana,CHIT3,A,6 m,,Eriophorum vaginatum,5,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/3/2025,Chitanana,CHIT3,A,6 m,,Rubus chamaemorus,2,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/3/2025,Chitanana,CHIT3,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],1,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/3/2025,Chitanana,CHIT3,A,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],1,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/3/2025,Chitanana,CHIT3,A,6 m,,Coarse woody debris,15,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/3/2025,Chitanana,CHIT3,A,6 m,,Fine Woody Debris,3,,c4ea78f0-a72d-4db4-92c4-7e2933033b5a,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Betula neoalaskana,2,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Picea mariana,1,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],3,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Equisetum sylvaticum,8,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Coarse woody debris,23,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Fine Woody Debris,5,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
8/4/2025,Yukon Creek,YUCR5,A,6 m,,Calamagrostis spp,1,,651a6eaa-fe40-4ba7-ac64-c02f9dd30289,
7/29/2025,McDonald,MCDO5,A,3 m,,Salix spp,2,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Betula glandulosa,8,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],12,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Carex spp,6,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Vaccinium vitis-idaea,11,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Vaccinium uliginosum,2,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Unknown grass 1,1,,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/29/2025,McDonald,MCDO5,A,3 m,,Fine Woody Debris,10,A lot of dead shrub debris,d3d1b783-02b1-48f3-9ea1-49aa7e98e1dd,
7/25/2025,McDonald,MCDO1,C,6 m,,Rosa acicularis,11,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Epilobium angustifolium [Chamerion angustifolium],5,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Unknown grass 1,2,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Salix spp,3,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Coarse woody debris,3,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
7/25/2025,McDonald,MCDO1,C,6 m,,Fine Woody Debris,4,,446724ed-70f7-4c56-8b2b-b58ad647e6b3,
8/3/2025,Chitanana,CHIT4,B,3 m,,Eriophorum vaginatum,20,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Betula nana,8,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Vaccinium uliginosum,5,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Vaccinium vitis-idaea,3,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Rubus chamaemorus,5,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],10,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Fine Woody Debris,3,,c790047f-d542-427d-a8cd-88205888837c,
8/3/2025,Chitanana,CHIT4,B,3 m,,Coarse woody debris,1,,c790047f-d542-427d-a8cd-88205888837c,
7/29/2025,McDonald,MCDO6,B,6 m,,Betula glandulosa,2,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Eriophorum vaginatum,2,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Carex spp,1,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Vaccinium vitis-idaea,1,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Vaccinium uliginosum,1,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Coarse woody debris,5,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/29/2025,McDonald,MCDO6,B,6 m,,Fine Woody Debris,5,,ffb6b81e-bc64-49f0-9961-f3ca865db597,
7/21/2025,Aggie,AGCR1,B,9 m,,Epilobium angustifolium [Chamerion angustifolium],5,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/21/2025,Aggie,AGCR1,B,9 m,,Vaccinium vitis-idaea,5,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/21/2025,Aggie,AGCR1,B,9 m,,Rubus chamaemorus,2,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/21/2025,Aggie,AGCR1,B,9 m,,Unknown grass 1,2,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/21/2025,Aggie,AGCR1,B,9 m,,Equisetum sylvaticum,3,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/21/2025,Aggie,AGCR1,B,9 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],2,,b1bbe74e-c98a-4db5-a7cf-eeb434ea13a5,
7/23/2025,Globe,GLOB4,A,9 m,,Epilobium angustifolium [Chamerion angustifolium],65,,911e1b6c-9c02-459d-813e-3ac0f0f79be9,
7/23/2025,Globe,GLOB4,A,9 m,,Equisetum scirpoides,5,,911e1b6c-9c02-459d-813e-3ac0f0f79be9,
7/23/2025,Globe,GLOB4,A,9 m,,Unknown aster,1,No flower,911e1b6c-9c02-459d-813e-3ac0f0f79be9,
7/23/2025,Globe,GLOB4,A,9 m,,Betula neoalaskana,0.1,,911e1b6c-9c02-459d-813e-3ac0f0f79be9,
7/23/2025,Globe,GLOB4,A,9 m,,Coarse woody debris,12,,911e1b6c-9c02-459d-813e-3ac0f0f79be9,
8/3/2025,Chitanana,CHIT1,B,6 m,,Alnus viridis,10,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Carex spp,5,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Eriophorum vaginatum,9,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Unknown grass 1,3,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Vaccinium uliginosum,20,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],7,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],4,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Rubus chamaemorus,7,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Vaccinium vitis-idaea,3,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Betula neoalaskana,0.1,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],0.1,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Fine Woody Debris,9,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
8/3/2025,Chitanana,CHIT1,B,6 m,,Coarse woody debris,7,,ddf74c3a-aa86-4168-811d-9a1b3cf511e6,
7/31/2025,Globe,GLOB2,B,6 m,,Picea mariana,0.1,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Fine Woody Debris,3,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Salix spp,3,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Eriophorum vaginatum,7,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Equisetum arvense,1,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],6,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],1,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Rubus chamaemorus,5,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Vaccinium vitis-idaea,8,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Alnus viridis,0.1,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
7/31/2025,Globe,GLOB2,B,6 m,,Vaccinium uliginosum,1,,e5ebfb9d-a7b9-4770-8e15-96716169c3a6,
8/3/2025,Chitanana,CHIT1,C,6 m,,Snag,5,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Fine Woody Debris,3,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Coarse woody debris,4,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Betula nana,12,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Eriophorum vaginatum,17,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],3,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Vaccinium uliginosum,15,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Vaccinium vitis-idaea,2,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/3/2025,Chitanana,CHIT1,C,6 m,,Carex spp,4,,bfbd076c-c141-453f-aab1-95be30dbd8a0,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Picea mariana,0.1,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Betula neoalaskana,0.1,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Equisetum sylvaticum,30,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Calamagrostis spp,6,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],2,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Rubus chamaemorus,6,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Vaccinium vitis-idaea,1,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Coarse woody debris,2,,f0a787a2-0fef-4947-b68e-4637fec71495,
8/1/2025,Yukon Creek,YUCR3,B,3 m,,Fine Woody Debris,1,,f0a787a2-0fef-4947-b68e-4637fec71495,
7/25/2025,McDonald,MCDO1,C,9 m,,Epilobium angustifolium [Chamerion angustifolium],80,,89909cbe-b59f-4b81-bdce-c09a7ef674aa,
7/25/2025,McDonald,MCDO1,C,9 m,,Equisetum arvense,2,,89909cbe-b59f-4b81-bdce-c09a7ef674aa,
7/25/2025,McDonald,MCDO1,C,9 m,,Fine Woody Debris,5,,89909cbe-b59f-4b81-bdce-c09a7ef674aa,
7/25/2025,McDonald,MCDO1,C,9 m,,Coarse woody debris,1,,89909cbe-b59f-4b81-bdce-c09a7ef674aa,
7/23/2025,Globe,GLOB6,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],8,,713d5cfa-1244-43a9-a4b9-dffa8df0d792,
7/23/2025,Globe,GLOB6,B,3 m,,Coarse woody debris,10,,713d5cfa-1244-43a9-a4b9-dffa8df0d792,
7/25/2025,McDonald,MCDO2,A,9 m,,Betula glandulosa,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Vaccinium uliginosum,3,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Unknown grass 1,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Unknown grass 2,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Petasites frigidus,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Vaccinium vitis-idaea,1,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Fine Woody Debris,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Equisetum scirpoides,1,,2d8c7645-afe9-4742-936a-680363e4889a,
7/25/2025,McDonald,MCDO2,A,9 m,,Snag,2,,2d8c7645-afe9-4742-936a-680363e4889a,
7/26/2025,Slate,SLAT2,A,6 m,,Fine Woody Debris,4,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Coarse woody debris,3,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Rubus chamaemorus,8,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Unknown grass 1,1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Eriophorum vaginatum,1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Betula glandulosa,1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Vaccinium uliginosum,1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Vaccinium vitis-idaea,1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/26/2025,Slate,SLAT2,A,6 m,,Picea mariana,0.1,,367bf1a8-2b56-4ad3-8bf6-56d7d7683ae9,
7/21/2025,Aggie,AGCR2,C,6 m,,Picea mariana,1,,fde07251-a462-40fa-af26-d486b4136ab1,
7/21/2025,Aggie,AGCR2,C,6 m,,Epilobium angustifolium [Chamerion angustifolium],1,,fde07251-a462-40fa-af26-d486b4136ab1,
7/21/2025,Aggie,AGCR2,C,6 m,,Rosa acicularis,2,,fde07251-a462-40fa-af26-d486b4136ab1,
7/21/2025,Aggie,AGCR2,C,6 m,,Cornus canadensis,4,,fde07251-a462-40fa-af26-d486b4136ab1,
7/21/2025,Aggie,AGCR2,C,6 m,,Unknown grass 1,1,,fde07251-a462-40fa-af26-d486b4136ab1,
7/21/2025,Aggie,AGCR2,C,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],1,,fde07251-a462-40fa-af26-d486b4136ab1,
7/23/2025,Globe,GLOB5,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],3,,e027991b-bb7e-4d79-ad86-8d351a327a7f,
7/23/2025,Globe,GLOB5,A,6 m,,Unknown grass 1,1,,e027991b-bb7e-4d79-ad86-8d351a327a7f,
7/23/2025,Globe,GLOB5,A,6 m,,Equisetum scirpoides,12,,e027991b-bb7e-4d79-ad86-8d351a327a7f,
7/23/2025,Globe,GLOB5,A,6 m,,Rosa acicularis,1,,e027991b-bb7e-4d79-ad86-8d351a327a7f,
7/23/2025,Globe,GLOB5,A,6 m,,Betula neoalaskana,0.1,,e027991b-bb7e-4d79-ad86-8d351a327a7f,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Coarse woody debris,8,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Vaccinium uliginosum,3,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Equisetum sylvaticum,3,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Eriophorum vaginatum,8,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],4,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Rubus chamaemorus,5,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Vaccinium vitis-idaea,1,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Unknown grass 1,0.1,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
8/1/2025,Yukon Creek,YUCR1,C,9 m,,Fine Woody Debris,4,,129b8c2e-5920-49bf-82b3-5ac4096dfd71,
7/23/2025,Globe,GLOB4,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],38,,31a086a6-28f7-42c2-8abb-130202de58a6,
7/23/2025,Globe,GLOB4,A,6 m,,Equisetum scirpoides,7,,31a086a6-28f7-42c2-8abb-130202de58a6,
7/23/2025,Globe,GLOB4,A,6 m,,Coarse woody debris,27,,31a086a6-28f7-42c2-8abb-130202de58a6,
7/23/2025,Globe,GLOB4,A,6 m,,Fine Woody Debris,3,,31a086a6-28f7-42c2-8abb-130202de58a6,
7/23/2025,Globe,GLOB4,A,6 m,,Betula neoalaskana,1,,31a086a6-28f7-42c2-8abb-130202de58a6,
7/22/2025,Aggie,AGCR4,A,6 m,,Snag,2,PICMAR standing dead,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Equisetum arvense,6,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Vaccinium vitis-idaea,2,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Vaccinium uliginosum,1,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Rubus chamaemorus,5,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],6,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],5,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Betula nana,29,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Eriophorum angustifolium,1,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/22/2025,Aggie,AGCR4,A,6 m,,Eriophorum vaginatum,4,,ee362ef1-6d8f-4999-83a2-2e188c27f634,
7/27/2025,Slate,SLAT6,B,6 m,,Coarse woody debris,7,,95b9962f-fbe3-43b3-a487-39330515814c,
7/27/2025,Slate,SLAT6,B,6 m,,Equisetum arvense,6,,95b9962f-fbe3-43b3-a487-39330515814c,
7/27/2025,Slate,SLAT6,B,6 m,,Geranium bicknellii,2,,95b9962f-fbe3-43b3-a487-39330515814c,
7/27/2025,Slate,SLAT4,B,3 m,,Rosa acicularis,3,,03a5e333-ecee-4960-9321-9d8d962e3fbc,
7/27/2025,Slate,SLAT4,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],0.1,,03a5e333-ecee-4960-9321-9d8d962e3fbc,
7/27/2025,Slate,SLAT4,B,3 m,,Geranium bicknellii,1,,03a5e333-ecee-4960-9321-9d8d962e3fbc,
7/27/2025,Slate,SLAT4,B,3 m,,Coarse woody debris,12,,03a5e333-ecee-4960-9321-9d8d962e3fbc,
8/2/2025,Troublesome,TROU2,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],15,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Salix spp,1,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Mertensia paniculata,1,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Betula glandulosa,0.1,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Arctagrostis latifolia,1,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Equisetum arvense,2,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Wilhelmsia physodes,6,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Coarse woody debris,30,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/2/2025,Troublesome,TROU2,B,6 m,,Fine Woody Debris,12,,e0b91b99-bb27-4cf8-b4ff-b302d25e46ee,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Calamagrostis spp,12,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Spiraea beauverdiana (stevenii),8,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],8,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Vaccinium vitis-idaea,4,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Vaccinium uliginosum,1,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Rubus chamaemorus,1,,c08282bc-c7ba-4178-8148-c8aea54b933c,
8/1/2025,Yukon Creek,YUCR3,B,6 m,,Equisetum sylvaticum,2,,c08282bc-c7ba-4178-8148-c8aea54b933c,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],3,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Picea mariana,0.1,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Epilobium angustifolium [Chamerion angustifolium],4,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Cornus canadensis,2,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Vaccinium uliginosum,1,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Vaccinium vitis-idaea,1,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Equisetum scirpoides,1,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Unknown grass 1,0.1,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Coarse woody debris,7,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/29/2025,McDonald,MCDO4,B,3 m,Patch of deeply burned area. Some mineral present with tree root exposed,Fine Woody Debris,5,,619d6342-c7af-41a0-a7a6-5acbdf864a38,
7/25/2025,McDonald,MCDO3,B,3 m,,Arctagrostis latifolia,3,,7e508714-3a90-4ed3-84e3-2680839f5419,
7/25/2025,McDonald,MCDO3,B,3 m,,Unknown grass 1,9,,7e508714-3a90-4ed3-84e3-2680839f5419,
7/25/2025,McDonald,MCDO3,B,3 m,,Rosa acicularis,2,,7e508714-3a90-4ed3-84e3-2680839f5419,
7/25/2025,McDonald,MCDO3,B,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],3,,7e508714-3a90-4ed3-84e3-2680839f5419,
