"","date","fire_scar","site","plot","location","site_notes","ground_cover_type","ground_percent_cover","ground_cover_notes"
"1951","2024-07-14","Haystack","Hays1","A","6 m","","Litter",5,""
"1952","2024-07-14","Haystack","Hays1","A","6 m","","Burned moss",4,""
"1953","2024-07-14","Haystack","Hays1","A","6 m","","Ceratodon purpureus",1,""
"1954","2024-07-14","Haystack","Hays1","A","6 m","","Burned lichen",1,""
"1955","2024-07-14","Haystack","Hays1","A","6 m","","Organic",84,""
"1956","2024-07-22","Hess Creek","HeCr1","A","3 m","","Polytrichum",0.1,""
"1957","2024-07-22","Hess Creek","HeCr1","A","3 m","","Ceratodon/Pohlia",4,""
"1958","2024-07-22","Hess Creek","HeCr1","A","3 m","","Organic",4,""
"1959","2024-07-22","Hess Creek","HeCr1","A","3 m","","Coarse Woody Debris",1,""
"1960","2024-07-22","Hess Creek","HeCr1","A","3 m","","Fine Woody Debris",0.1,""
"1961","2024-07-22","Hess Creek","HeCr1","A","3 m","","Unknown moss",1,""
"1962","2024-07-22","Hess Creek","HeCr1","A","3 m","","Litter",20,""
"1963","2024-07-22","Hess Creek","HeCr1","A","3 m","","Grass Litter",69.8,""
"1964","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Coarse Woody Debris",5,""
"1965","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Ceratodon/Pohlia",3,""
"1966","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Liverwort",1,""
"1967","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Litter",5,""
"1968","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Grass Litter",7,""
"1969","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Fine Woody Debris",3,""
"1970","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Organic",3,""
"1971","2024-07-16","Shovel Creek","ShCr3","C","9 m","","Polytrichum",73,""
"1972","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Organic",5,""
"1973","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Burned Lichen",1,""
"1974","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Crustose Lichen",0.1,""
"1975","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Ceratodon purpureus",2,""
"1976","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Litter",3,""
"1977","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Coarse Woody Debris",7,""
"1978","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Fine Woody Debris",3,""
"1979","2024-07-31","Nugget Creek","NuCr5","C","3 m","","Polytrichum",78.9,""
"1980","2024-07-25","Haystack","Hays5","C","9 m","","Polytrichum",0.1,""
"1981","2024-07-25","Haystack","Hays5","C","9 m","","Ceratodon purpureus",3,""
"1982","2024-07-25","Haystack","Hays5","C","9 m","","Mineral ",1,""
"1983","2024-07-25","Haystack","Hays5","C","9 m","","Burned Moss",4,""
"1984","2024-07-25","Haystack","Hays5","C","9 m","","Coarse Woody Debris",5,""
"1985","2024-07-25","Haystack","Hays5","C","9 m","","Fine Woody Debris",1,""
"1986","2024-07-25","Haystack","Hays5","C","9 m","","Grass Litter",5,""
"1987","2024-07-25","Haystack","Hays5","C","9 m","","Litter",9,""
"1988","2024-07-25","Haystack","Hays5","C","9 m","","Organic",71.9,""
"1989","2024-08-01","Munson Creek","MuCr2","A","3 m","","Rock",2,""
"1990","2024-08-01","Munson Creek","MuCr2","A","3 m","","Coarse Woody Debris",5,""
"1991","2024-08-01","Munson Creek","MuCr2","A","3 m","","Fine Woody Debris",1,""
"1992","2024-08-01","Munson Creek","MuCr2","A","3 m","","Polytrichum",0.1,""
"1993","2024-08-01","Munson Creek","MuCr2","A","3 m","","Litter",4,""
"1994","2024-08-01","Munson Creek","MuCr2","A","3 m","","Mushroom",0.1,""
"1995","2024-08-01","Munson Creek","MuCr2","A","3 m","","Organic",40,""
"1996","2024-08-01","Munson Creek","MuCr2","A","3 m","","Ceratodon purpureus",47.8,""
"1997","2024-07-22","Hess Creek","HeCr2","C","6 m","","Coarse Woody Debris",2,""
"1998","2024-07-22","Hess Creek","HeCr2","C","6 m","","Fine Woody Debris",4,""
"1999","2024-07-22","Hess Creek","HeCr2","C","6 m","","Ceratodon purpureus",8,""
"2000","2024-07-22","Hess Creek","HeCr2","C","6 m","","Litter",20,""
"2001","2024-07-22","Hess Creek","HeCr2","C","6 m","","Organic",66,""
"2002","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Ceratodon purpureus",5,""
"2003","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Coarse Woody Debris",2,""
"2004","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Fine Woody Debris",1,""
"2005","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Dead moss",1,""
"2006","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Polytrichum",0.1,""
"2007","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Grass Litter",5,""
"2008","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Dead Sphagnum",3,""
"2009","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Litter",8,""
"2010","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Organic",4,""
"2011","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Pleurozium",0.1,""
"2012","2024-07-16","Shovel Creek","ShCr1","C","3 m","","Sphagnum",70.8,""
"2013","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Polytrichum",0.1,""
"2014","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Foliose Lichen",0.1,""
"2015","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Ceratodon/Pohlia",40,""
"2016","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Grass Litter",1,""
"2017","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Litter",23,""
"2018","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Organic",33.8,""
"2019","2024-07-17","Shovel Creek","ShCr6","C","6 m","","Fine Woody Debris",2,""
"2020","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Sphagnum",3,""
"2021","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Pleurozium",1,""
"2022","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Coarse Woody Debris",7,""
"2023","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Fine Woody Debris",0.1,""
"2024","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Grass Litter",3,"Grass and carex "
"2025","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Litter",15,""
"2026","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Polytrichum",0.1,""
"2027","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Organic",30,"Burned sphagnum but little structure left, very intermixed with ceratadon "
"2028","2024-07-30","Nugget Creek","NuCr2","A","6 m","","Ceratodon purpureus",40.8,""
"2029","2024-07-23","Hess Creek","HeCr6","A","6 m","","Coarse Woody Debris",1,""
"2030","2024-07-23","Hess Creek","HeCr6","A","6 m","","Fine Woody Debris",1,""
"2031","2024-07-23","Hess Creek","HeCr6","A","6 m","","Grass Litter",0.1,""
"2032","2024-07-23","Hess Creek","HeCr6","A","6 m","","Rabbit Scat",0.1,""
"2033","2024-07-23","Hess Creek","HeCr6","A","6 m","","Burned Lichen",0.1,""
"2034","2024-07-23","Hess Creek","HeCr6","A","6 m","","Ceratodon purpureus",16,""
"2035","2024-07-23","Hess Creek","HeCr6","A","6 m","","Litter",40,""
"2036","2024-07-23","Hess Creek","HeCr6","A","6 m","","Organic",41.7,""
"2037","2024-07-14","Haystack","Hays1","B","3 m","","Rock",3,""
"2038","2024-07-14","Haystack","Hays1","B","3 m","","Fruticose Lichen",0.1,""
"2039","2024-07-14","Haystack","Hays1","B","3 m","","Fungus",0.1,""
"2040","2024-07-14","Haystack","Hays1","B","3 m","","Mineral ",3,""
"2041","2024-07-14","Haystack","Hays1","B","3 m","","Polytrichum",12,""
"2042","2024-07-14","Haystack","Hays1","B","3 m","","Ceratodon purpureus",3,""
"2043","2024-07-14","Haystack","Hays1","B","3 m","","Merchantia ",1,""
"2044","2024-07-14","Haystack","Hays1","B","3 m","","Coarse Woody Debris",2,""
"2045","2024-07-14","Haystack","Hays1","B","3 m","","Fine Woody Debris",2,""
"2046","2024-07-14","Haystack","Hays1","B","3 m","","Grass Litter",0.1,"Carex"
"2047","2024-07-14","Haystack","Hays1","B","3 m","","Litter",0.1,""
"2048","2024-07-14","Haystack","Hays1","B","3 m","","Burned lichen",0.1,""
"2049","2024-07-14","Haystack","Hays1","B","3 m","","Organic",20,""
"2050","2024-07-14","Haystack","Hays1","B","3 m","","Burned moss",53.5,""
"2051","2024-07-14","Haystack","Hays2","B","6 m","","Foliose Lichen",2,""
"2052","2024-07-14","Haystack","Hays2","B","6 m","","Burned lichen",2,""
"2053","2024-07-14","Haystack","Hays2","B","6 m","","Polytrichum",0.1,""
"2054","2024-07-14","Haystack","Hays2","B","6 m","","Litter",12,""
"2055","2024-07-14","Haystack","Hays2","B","6 m","","Coarse Woody Debris",2,""
"2056","2024-07-14","Haystack","Hays2","B","6 m","","Fine Woody Debris",4,""
"2057","2024-07-14","Haystack","Hays2","B","6 m","","Ceratodon/Pohlia",2,""
"2058","2024-07-14","Haystack","Hays2","B","6 m","","Organic",9,""
"2059","2024-07-14","Haystack","Hays2","B","6 m","","Burned moss",67,""
"2060","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Polytrichum",1,""
"2061","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Litter",8,""
"2062","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Grass Litter",4,""
"2063","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Coarse Woody Debris",1,""
"2064","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Coarse Woody Debris",2,""
"2065","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Ceratodon purpureus",3,""
"2066","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Pleurozium",0.1,""
"2067","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Organic",14,""
"2068","2024-07-30","Nugget Creek","NuCr2","B","3 m","","Sphagnum",66.9,""
"2069","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Ceratodon purpureus",3,""
"2070","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Organic",1,""
"2071","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Grass Litter",5,""
"2072","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Foliose Lichen",0.1,""
"2073","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Litter",2,""
"2074","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Coarse Woody Debris",10,""
"2075","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Fine Woody Debris",0.1,""
"2076","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Polytrichum",78.7,""
"2077","2024-07-30","Nugget Creek","NuCr1","B","6 m","","Marchantia polymorpha",0.1,""
"2078","2024-07-29","McCoy Creek","McCr2","C","6 m","","Polytrichum",1,""
"2079","2024-07-29","McCoy Creek","McCr2","C","6 m","","Mushroom",0.1,""
"2080","2024-07-29","McCoy Creek","McCr2","C","6 m","","Burned Moss",5,""
"2081","2024-07-29","McCoy Creek","McCr2","C","6 m","","Ceratodon purpureus",1,""
"2082","2024-07-29","McCoy Creek","McCr2","C","6 m","","Fine Woody Debris",1,""
"2083","2024-07-29","McCoy Creek","McCr2","C","6 m","","Coarse Woody Debris",3,""
"2084","2024-07-29","McCoy Creek","McCr2","C","6 m","","Litter",9,""
"2085","2024-07-29","McCoy Creek","McCr2","C","6 m","","Burned Lichen",0.1,""
"2086","2024-07-29","McCoy Creek","McCr2","C","6 m","","Organic",79.7,""
"2087","2024-07-29","McCoy Creek","McCr2","C","6 m","","Mineral ",0.1,""
"2088","2024-08-04","Munson Creek","MuCr4","C","3 m","","Polytrichum",1,""
"2089","2024-08-04","Munson Creek","MuCr4","C","3 m","","Ceratodon purpureus",2,""
"2090","2024-08-04","Munson Creek","MuCr4","C","3 m","","Litter",8,""
"2091","2024-08-04","Munson Creek","MuCr4","C","3 m","","Burned Lichen",0.1,""
"2092","2024-08-04","Munson Creek","MuCr4","C","3 m","","Burned Moss",6,""
"2093","2024-08-04","Munson Creek","MuCr4","C","3 m","","Coarse Woody Debris",1,""
"2094","2024-08-04","Munson Creek","MuCr4","C","3 m","","Fine Woody Debris",5,""
"2095","2024-08-04","Munson Creek","MuCr4","C","3 m","","Organic",76.9,""
"2096","2024-08-03","Teklanika ","Tekl1","A","6 m","","Burned Moss",2,""
"2097","2024-08-03","Teklanika ","Tekl1","A","6 m","","Burned Lichen",0.1,""
"2098","2024-08-03","Teklanika ","Tekl1","A","6 m","","Coarse Woody Debris",1,""
"2099","2024-08-03","Teklanika ","Tekl1","A","6 m","","Fine Woody Debris",1,""
"2100","2024-08-03","Teklanika ","Tekl1","A","6 m","","Litter",0.1,""
"2101","2024-08-03","Teklanika ","Tekl1","A","6 m","","Organic",95.8,""
"2102","2024-08-03","Teklanika ","Tekl2","B","3 m","","Mushroom",0.1,""
"2103","2024-08-03","Teklanika ","Tekl2","B","3 m","","Ceratodon purpureus",6,""
"2104","2024-08-03","Teklanika ","Tekl2","B","3 m","","Coarse Woody Debris",4,""
"2105","2024-08-03","Teklanika ","Tekl2","B","3 m","","Fine Woody Debris",0.1,""
"2106","2024-08-03","Teklanika ","Tekl2","B","3 m","","Litter",0.1,""
"2107","2024-08-03","Teklanika ","Tekl2","B","3 m","","Organic",12,""
"2108","2024-08-03","Teklanika ","Tekl2","B","3 m","","Marchantia polymorpha",77.7,""
"2109","2024-08-05","Dry Creek","DrCr1","B","3 m","","Polytrichum",1,""
"2110","2024-08-05","Dry Creek","DrCr1","B","3 m","","Ceratodon purpureus",9,""
"2111","2024-08-05","Dry Creek","DrCr1","B","3 m","","Coarse Woody Debris",4,""
"2112","2024-08-05","Dry Creek","DrCr1","B","3 m","","Grass Litter",0.1,""
"2113","2024-08-05","Dry Creek","DrCr1","B","3 m","","Litter",5,""
"2114","2024-08-05","Dry Creek","DrCr1","B","3 m","","Fine Woody Debris",2,""
"2115","2024-08-05","Dry Creek","DrCr1","B","3 m","","Organic",78.9,""
"2116","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Grass Litter",1,""
"2117","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Litter",2,""
"2118","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Coarse Woody Debris",15,""
"2119","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Fine Woody Debris",5,""
"2120","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Organic",1,""
"2121","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Polytrichum",35,""
"2122","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Liverwort",1,""
"2123","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Foliose Lichen",0.1,""
"2124","2024-07-16","Shovel Creek","ShCr2","A","6 m","","Ceratodon purpureus",39.9,""
"2125","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Fruticose Lichen",0.1,""
"2126","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Ceratodon purpureus",3,""
"2127","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Organic",4,""
"2128","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Polytrichum",5,""
"2129","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Coarse Woody Debris",10,""
"2130","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Fine Woody Debris",1,""
"2131","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Litter",0.1,""
"2132","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Pleurozium",0.1,""
"2133","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Dead moss",40,""
"2134","2024-07-16","Shovel Creek","ShCr2","A","9 m","","Grass Litter",36.7,""
"2135","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Coarse Woody Debris",15,""
"2136","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Fine Woody Debris",15,""
"2137","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Litter",5,""
"2138","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Ceratodon/Pohlia",3,""
"2139","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Grass Litter",6,""
"2140","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Pleurozium",2,""
"2141","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Dead moss",15,""
"2142","2024-07-16","Shovel Creek","ShCr4","C","9 m","","Organic",39,""
"2143","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Coarse Woody Debris",16,""
"2144","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Fine Woody Debris",2,""
"2145","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Grass Litter",2,""
"2146","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Litter",2,""
"2147","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Marchantia polymorpha",0.1,""
"2148","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Organic",10,""
"2149","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Polytrichum",30,""
"2150","2024-07-16","Shovel Creek","ShCr2","C","3 m","","Ceratodon/Pohlia",37.9,""
"2151","2024-07-15","Lost Horse","LoHo1","C","6 m","","Coarse Woody Debris",10,""
"2152","2024-07-15","Lost Horse","LoHo1","C","6 m","","Fine Woody Debris",5,""
"2153","2024-07-15","Lost Horse","LoHo1","C","6 m","","Organic",21,""
"2154","2024-07-15","Lost Horse","LoHo1","C","6 m","","Burned Lichen",2,""
"2155","2024-07-15","Lost Horse","LoHo1","C","6 m","","Burned Moss",62,""
"2156","2024-08-05","Dry Creek","DrCr2","C","3 m","","Mushroom",0.1,""
"2157","2024-08-05","Dry Creek","DrCr2","C","3 m","","Polytrichum",0.1,""
"2158","2024-08-05","Dry Creek","DrCr2","C","3 m","","Pleurozium",0.1,""
"2159","2024-08-05","Dry Creek","DrCr2","C","3 m","","Coarse Woody Debris",0.1,""
"2160","2024-08-05","Dry Creek","DrCr2","C","3 m","","Fine Woody Debris",1,""
"2161","2024-08-05","Dry Creek","DrCr2","C","3 m","","Litter",16,""
"2162","2024-08-05","Dry Creek","DrCr2","C","3 m","","Grass Litter",7,""
"2163","2024-08-05","Dry Creek","DrCr2","C","3 m","","Ceratodon purpureus",35,""
"2164","2024-08-05","Dry Creek","DrCr2","C","3 m","","Organic",40.5,""
"2165","2024-08-05","Dry Creek","DrCr2","C","3 m","","Aulocomnium",0.1,""
"2166","2024-08-06","Dry Creek","DrCr5","C","6 m","","Litter",10,""
"2167","2024-08-06","Dry Creek","DrCr5","C","6 m","","Ceratodon purpureus",0.1,""
"2168","2024-08-06","Dry Creek","DrCr5","C","6 m","","Burned Lichen",7,""
"2169","2024-08-06","Dry Creek","DrCr5","C","6 m","","Polytrichum",0.1,""
"2170","2024-08-06","Dry Creek","DrCr5","C","6 m","","Coarse Woody Debris",1,""
"2171","2024-08-06","Dry Creek","DrCr5","C","6 m","","Fine Woody Debris",0.1,""
"2172","2024-08-06","Dry Creek","DrCr5","C","6 m","","Organic",20,""
"2173","2024-08-06","Dry Creek","DrCr5","C","6 m","","Burned Moss",57.6,""
"2174","2024-08-06","Dry Creek","DrCr5","C","6 m","","Grass Litter",4,""
"2175","2024-08-06","Dry Creek","DrCr5","C","6 m","","Rabbit Scat",0.1,""
"2176","2024-08-06","Dry Creek","DrCr6","B","6 m","","Litter",1,""
"2177","2024-08-06","Dry Creek","DrCr6","B","6 m","","Polytrichum",5,""
"2178","2024-08-06","Dry Creek","DrCr6","B","6 m","","Burned Lichen",0.1,""
"2179","2024-08-06","Dry Creek","DrCr6","B","6 m","","Pleurozium",6,""
"2180","2024-08-06","Dry Creek","DrCr6","B","6 m","","Grass Litter",1,""
"2181","2024-08-06","Dry Creek","DrCr6","B","6 m","","Organic",5,""
"2182","2024-08-06","Dry Creek","DrCr6","B","6 m","","Burned Moss",80.8,""
"2183","2024-08-06","Dry Creek","DrCr6","B","6 m","","Coarse Woody Debris",1,""
"2184","2024-08-06","Dry Creek","DrCr6","B","6 m","","Fine Woody Debris",0.1,""
"2185","2024-07-22","Hess Creek","HeCr2","C","3 m","","Coarse Woody Debris",6,""
"2186","2024-07-22","Hess Creek","HeCr2","C","3 m","","Fine Woody Debris",1,""
"2187","2024-07-22","Hess Creek","HeCr2","C","3 m","","Polytrichum",0.1,""
"2188","2024-07-22","Hess Creek","HeCr2","C","3 m","","Organic",2,""
"2189","2024-07-22","Hess Creek","HeCr2","C","3 m","","Grass Litter",0.1,""
"2190","2024-07-22","Hess Creek","HeCr2","C","3 m","","Litter",40,""
"2191","2024-07-22","Hess Creek","HeCr2","C","3 m","","Ceratodon purpureus",50.8,""
"2192","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Coarse Woody Debris",30,""
"2193","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Organic",0.1,""
"2194","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Litter",3,""
"2195","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Foliose Lichen",0.1,""
"2196","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Fine Woody Debris",0.1,""
"2197","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Ceratodon purpureus",9,""
"2198","2024-07-31","Nugget Creek","NuCr5","B","3 m","","Polytrichum",57.7,""
"2199","2024-07-14","Haystack","Hays1","B","6 m","","Polytrichum",0.1,""
"2200","2024-07-14","Haystack","Hays1","B","6 m","","Burned lichen",2,""
"2201","2024-07-14","Haystack","Hays1","B","6 m","","Litter",8,""
"2202","2024-07-14","Haystack","Hays1","B","6 m","","Ceratodon purpureus",0.1,""
"2203","2024-07-14","Haystack","Hays1","B","6 m","","Grass Litter",0.1,""
"2204","2024-07-14","Haystack","Hays1","B","6 m","","Coarse Woody Debris",1,""
"2205","2024-07-14","Haystack","Hays1","B","6 m","","Fine Woody Debris",3,""
"2206","2024-07-14","Haystack","Hays1","B","6 m","","Organic",6,""
"2207","2024-07-14","Haystack","Hays1","B","6 m","","Burned moss",79.7,""
"2208","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Coarse Woody Debris",1,""
"2209","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Fine Woody Debris",0.1,""
"2210","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Litter",5,""
"2211","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Burned Lichen",0.1,""
"2212","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Ceratodon purpureus",9,""
"2213","2024-07-31","Nugget Creek","NuCr5","A","3 m","","Polytrichum",84.8,""
"2214","2024-07-15","Lost Horse","LoHo2","C","6 m","","Polytrichum",0.1,""
"2215","2024-07-15","Lost Horse","LoHo2","C","6 m","","Burned Lichen",0.1,""
"2216","2024-07-15","Lost Horse","LoHo2","C","6 m","","Coarse Woody Debris",6,""
