"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","plant_species","plant_species_other","plant_species_cover","veg_cover_notes","photos"
"1543","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Coarse woody debris","",9,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1544","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Fine Woody Debris","",6,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1545","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Betula neoalaskana","",1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1546","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Picea mariana","",1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1547","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Rubus idaeus","",0.1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1548","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Calamagrostis canadensis","",4,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1549","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","","Grass litter",1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1550","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Equisetum arvense","",10,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1551","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","Equisetum scirpoides","",2,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1552","81aecebd-880d-46d9-9d9a-0529779777d0","2024-07-22","Hess Creek","HeCr3","B","3 m",NA,"","","Solidago spp",0.1,"","55c624cd-202c-4a69-8faa-19cde70280fa"
"1553","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Vaccinium vitis-idaea","",1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1554","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Cornus canadensis","",0.1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1555","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1556","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Calamagrostis canadensis","",0.1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1557","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Vaccinium uliginosum","",1,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1558","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Salix spp","",6,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1559","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Coarse woody debris","",2,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1560","85cdd762-e0f9-4b53-91ef-2fe4e67f679f","2024-07-18","Lost Horse","LoHo4 ","C","6 m",NA,"","Fine Woody Debris","",2,"","c4dc85a1-9a94-467a-97d9-c44bbc4c9f41"
"1561","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Betula nana","",80,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1562","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Vaccinium uliginosum","",1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1563","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Vaccinium vitis-idaea","",2,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1564","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Calamagrostis canadensis","",8,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1565","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",0.1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1566","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Coarse woody debris","",4,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1567","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","Fine Woody Debris","",4,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1568","85ff2161-5ffa-4bd3-a891-07922295d67a","2024-07-14","Haystack","Hays1","B","9 m",NA,"","SDG","",0.1,"","d65fb5e2-dade-468c-a790-6115bb1e31da"
"1569","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1570","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Vaccinium uliginosum","",0.1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1571","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Vaccinium vitis-idaea","",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1572","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","","Equisetum palustre",4,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1573","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Coarse woody debris","",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1574","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","Fine Woody Debris","",0.1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1575","86212511-25ae-49f2-9451-f870468574e1","2024-08-02","Teklanika ","Tekl5","C","3 m",NA,"","","Stellaria longipes ",1,"","820a201e-15c7-43b3-a90c-5f68b9ba41a0"
"1576","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",15,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1577","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",8,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1578","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Polygonum alpinum","",5,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1579","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Betula neoalaskana","",3,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1580","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Rubus chamaemorus","",1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1581","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Salix spp","",0.1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1582","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Populus tremuloides","",1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1583","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Picea mariana","",0.1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1584","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1585","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Calamagrostis canadensis","",1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1586","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Equisetum sylvaticum","",95,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1587","862da22b-8bf4-42a3-b293-ec0986e2a055","2024-07-16","Shovel creek","ShCr4","C","3 m",NA,"","Fine Woody Debris","",0.1,"","e5006ec9-dc34-48b1-afef-2b5f57d7633f"
"1588","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Vaccinium vitis-idaea","",0.1,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1589","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Coarse woody debris","",22,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1590","86483261-8369-48d9-9a50-3a2758f7c472","2024-07-18","Lost Horse","LoHo6","C","9 m",NA,"","Fine Woody Debris","",16,"","9541f0db-4e5c-4149-b20a-7c448745d89c"
"1591","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Picea mariana","",0.1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1592","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Betula neoalaskana","",0.1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1593","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Coarse woody debris","",1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1594","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Vaccinium vitis-idaea","",1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1595","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Calamagrostis canadensis","",3,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1596","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",8,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1597","86bcfbe3-24fc-46b7-a40c-a9b38d8e3150","2024-08-06","Dry Creek","DrCr6","C","3 m",NA,"","Vaccinium uliginosum","",0.1,"","e0779183-e99a-435a-840a-e603c89a2a67"
"1598","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Vaccinium uliginosum","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1599","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Equisetum sylvaticum","",9,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1600","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",9,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1601","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Vaccinium vitis-idaea","",7,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1602","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Picea mariana","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1603","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Rubus chamaemorus","",16,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1604","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Carex spp","",3,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1605","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Coarse woody debris","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1606","86d56ed7-0a2f-4fea-95ff-35b7648b37a2","2024-07-30","Nugget Creek","NuCr2","A","3 m",NA,"","Fine Woody Debris","",0.1,"","7b21df19-9e9c-4d64-8016-72db38a8ef50"
"1607","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Vaccinium uliginosum","",1,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1608","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1609","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Coarse woody debris","",3,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1610","875627d9-0e74-4003-ae4d-9afd12a85a0d","2024-07-18","Lost Horse","LoHo5","C","3 m",NA,"","Fine Woody Debris","",1,"","caa4e830-8945-4a27-8bbc-83ffbee7ffb9"
"1611","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",3,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1612","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Cornus canadensis","",1,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1613","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Vaccinium uliginosum","",2,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1614","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Vaccinium vitis-idaea","",1,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1615","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Betula nana","",17,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1616","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Calamagrostis canadensis","",6,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1617","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Litter - herbaceous","",7,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1618","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Fine Woody Debris","",2,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1619","87afd15e-ad34-409a-9335-8965164d2b6d","2024-07-17","Shovel Creek","ShCr6","A","6 m",NA,"","Coarse woody debris","",0.1,"","588cee08-dd55-47a4-bff5-5c4c0c236cb7"
"1620","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Arctostaphylos rubra [Arctous rubra]","",2,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1621","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Calamagrostis canadensis","",2,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1622","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Potentilla fruticose [Dasiphora fruticosa]","",1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1623","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1624","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Vaccinium uliginosum","",3,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1625","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","","Carex spp",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1626","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Rubus chamaemorus","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1627","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1628","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Picea mariana","",1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1629","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Salix spp","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1630","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Coarse woody debris","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1631","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Fine Woody Debris","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1632","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Eriophorum vaginatum","",1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1633","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Equisetum arvense","",3,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1634","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Equisetum scirpoides","",7,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1635","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Litter - herbaceous","",1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1636","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1637","884d5829-f07a-4e21-99ac-a19b150b9553","2024-07-23","Hess Creek","HeCr6","B","3 m",NA,"","Polygonum alpinum","",0.1,"","0c92280f-ba7d-4d7b-a129-d758aeb7151c"
"1638","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Vaccinium vitis-idaea","",6,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1639","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",8,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1640","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Rubus idaeus","",2,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1641","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Calamagrostis canadensis","",3,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1642","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","","Grass litter",0.1,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1643","88c40fb2-0ce7-4ddf-945a-3d0d44042e23","2024-07-22","Hess Creek","HeCr2","A","9 m",NA,"","Coarse woody debris","",3,"","e690b8ce-75fa-4b27-a5e7-74029d61cce0"
"1644","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",3,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1645","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Betula neoalaskana","",0.1,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1646","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Picea mariana","",1,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1647","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Coarse woody debris","",22,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1648","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Fine Woody Debris","",27,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1649","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Calamagrostis canadensis","",1,"","7f1e9348-1db9-4dee-990b-f320919937f0"
"1650","89e32b1a-ddf8-45d5-a9dd-265ea35ff484","2024-07-30","Nugget Creek","NuCr1","C","6 m",NA,"","Salix spp","",7,"Not rooted in plot","7f1e9348-1db9-4dee-990b-f320919937f0"
"1651","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Eriophorum vaginatum","",7,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1652","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",3,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1653","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Rubus chamaemorus","",7,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1654","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Picea mariana","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1655","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Coarse woody debris","",1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1656","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Fine Woody Debris","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1657","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Vaccinium vitis-idaea","",1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1658","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Vaccinium uliginosum","",1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1659","8a084948-295b-4d56-a9c2-0f7aa0cd0c3e","2024-07-28","McCoy Creek","MCCR1","B","6 m",NA,"","Betula nana","",0.1,"","c7a3ee38-1754-475b-ad89-d94245708acd"
"1660","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1661","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",5,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1662","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Equisetum arvense","",13,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1663","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Salix spp","",14,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1664","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Coarse woody debris","",7,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1665","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Equisetum scirpoides","",0.1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1666","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","","Silene spp",1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1667","8a338d89-f7a9-40b9-a9b8-96c515745820","2024-08-06","Dry Creek","DrCr5","A","3 m",NA,"","Picea mariana","",0.1,"","0e3a81f5-ef1b-4e2c-9b18-c737c86b943b"
"1668","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Equisetum scirpoides","",0.1,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1669","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1670","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Saussurea angustifolia","",2,"","e06cf73d-3c80-4362-83dd-97e557254136"
"1671","8bda483a-125c-429e-b865-e78325f26267","2024-08-03","Teklanika ","Tekl1","C","6 m",NA,"","Calamagrostis canadensis","",2,"","e06cf73d-3c80-4362-83dd-97e557254136"
