fire,site,plot,unique_site_id,date,official_fire_scar,latitude,longitude,lat_NAD83,lon_NAD83,elevation,slope,aspect,moisture_class,moisture_numeric,recent_burn,second_burn,triple_burn,reburn_age_original_estimate,triple_age,std_age_max,std_age_min,std_age_avg,StdAge,reburn_class_original,Stdage_final,reburn_class_final,pre_fire_vegetation,site_notes,dens.trees,basal.area.trees,dens.shrubs,basal.area.shrubs,ForestType,prefire.trees.biomass,prefire.trees.carbon,combustion.trees.biomass,combustion.trees.carbon,postfire.trees.biomass,postfire.trees.carbon,prefire.shrubs.biomass,prefire.shrubs.carbon,combustion.shrubs.biomass,combustion.shrubs.carbon,postfire.shrubs.biomass,postfire.shrubs.carbon,prefire.snags.biomass,prefire.snags.carbon,combustion.snags.biomass,combustion.snags.carbon,postfire.snags.biomass,postfire.snags.carbon,post.cwd.carbon,pre.cwd.carbon,combustion.cwd.carbon,prefire.above,postfire.above,combustion.above,thaw_d,residualSOL_depth,burn_depth,prefireSOL_depth,residualSOL.C,SOL.C.Combusted,prefireSOL.C,totalC.combusted,prefire.carbon.total,postfire.carbon.total
LittleYunBear,664,A,75,7/22/2022,Bearnose Hill,66.58390635,-143.5522999,1883889.17,463220.7041,231,0,0,subhygric,6,2019,1996,1946,23,50,22,20,21,21,TRIPLE,23,TRIPLE-SHORT,Black spruce ,Wet 3 fires spruce regen grassy thick sol ,0.7,0.714712329,1.6,0.405265452,PIMA,280.9734,140.4867,97.58994464,48.79497232,183.3834554,91.69172768,18.00281033,9.001405164,14.76289244,7.381446221,3.239917885,1.619958942,278.7024211,139.3512105,0,0,278.7024211,139.3512105,23.28609788,93.14439154,69.85829365,381.9837072,255.948995,126.0347122,NA,8.925,6.55,15.475,6646.434165,1468.417437,8114.851603,1594.45215,8496.83531,6902.38316
LittleYunBear,664,B,75,7/22/2022,Bearnose Hill,66.58390635,-143.5522999,1883889.17,463220.7041,231,0,0,subhygric,6,2019,1996,1946,23,50,22,20,21,21,TRIPLE,23,TRIPLE-SHORT,Black spruce ,Wet 3 fires spruce regen grassy thick sol ,0.3,0.231692458,3.2,2.587886948,PIMA,49.8944,24.9472,19.53111361,9.765556803,30.36328639,15.1816432,121.6600969,60.83004845,52.96859497,26.48429749,68.69150193,34.34575097,0,0,0,0,0,0,40.06238976,160.249559,120.1871693,246.0268075,89.58978393,156.4370236,NA,12.3,5.975,18.275,8711.196109,1130.451418,9841.647527,1286.888442,10087.67433,8800.785893
LittleYunBear,664,C,75,7/22/2022,Bearnose Hill,66.58390635,-143.5522999,1883889.17,463220.7041,231,0,0,subhygric,6,2019,1996,1946,23,50,22,20,21,21,TRIPLE,23,TRIPLE-SHORT,Black spruce ,Wet 3 fires spruce regen grassy thick sol ,0.15,0.332223423,3.4,2.010619298,PIMA,52.2628,26.1314,14.64531283,7.322656413,37.61748717,18.80874359,92.56066098,46.28033049,92.56066098,46.28033049,0,0,0,0,0,0,0,0,0,0,0,72.41173049,18.80874359,53.6029869,NA,10.375,9.075,19.45,7139.908509,1849.693984,8989.602493,1903.296971,9062.014223,7158.717252
Livengood,173,C,23,7/10/2021,Hess Creek,65.48007,-148.3624,1735645.472,261101.1724,233,1,1,subhygric,6,2019,NA,NA,100,NA,83,79,81.7,81.7,LONG,81.7,LONG,Black spruce,Thick org; lots of spruce seedlings; slope is 0 and aspect is NA,0.1,0.971537528,3.6,5.734977389,PIMA,228.65465,114.327325,57.46572776,28.73286388,171.1889222,85.59446112,275.2793952,137.6396976,275.2793952,137.6396976,0,0,0,0,0,0,0,0,206.2795403,601.1198948,394.8403544,853.0869174,291.8740014,561.2129159,51,28,9.644444444,37.64444444,10118.97437,1721.712876,11840.68725,2282.925792,12693.77417,10410.84837
Livengood,179,A,24,7/10/2021,Hess Creek,65.48892,-148.38425,1736542.066,260008.359,391,7,134,mesic,4,2019,NA,NA,100,NA,74,63,70,70,LONG,70,MID,Black and white spruce with loads of alder,Super rocky organic soils. Some spruce regeneration.loads of grass. Fairly low severity. ,0.45,13.11772013,2.1,4.966414686,PIMA,3421.009106,1710.504553,498.2289076,249.1144538,2922.780199,1461.390099,242.1580107,121.0790054,227.9252833,113.9626417,14.23272744,7.11636372,0,0,0,0,0,0,0,0,0,1831.583558,1468.506463,363.0770955,29,13.33333333,11.75555556,25.08888889,5506.422705,2168.715147,7675.137852,2531.792242,9506.72141,6974.929168
Livengood,176,A,28,7/11/2021,Hess Creek,65.47969,-148.35371,1735637.485,261506.2684,233,1,145,mesic-subhygric,5,2019,NA,NA,100,NA,102,94,96.7,96.7,LONG,96.7,LONG,Black spruce with one birch ,Legacy C probably burned: really heterogenous with deep org in places but others with exposed mineral,1.45,4.797604681,NA,NA,PIMA,1132.29169,566.145845,470.3936653,235.1968326,661.8980247,330.9490124,0,0,0,0,0,0,0,0,0,0,0,0,27.99987404,111.9994962,83.99962213,678.1453412,358.9488864,319.1964547,69.5,19.5,19.2,38.7,13203.88801,3923.157412,17127.04542,4242.353867,17805.19076,13562.83689
Livengood,176,B,28,7/11/2021,Hess Creek,65.47969,-148.35371,1735637.485,261506.2684,233,1,145,mesic-subhygric,5,2019,NA,NA,100,NA,102,94,96.7,96.7,LONG,96.7,LONG,Black spruce with one birch ,Legacy C probably burned: really heterogenous with deep org in places but others with exposed mineral,1.3,7.121597847,NA,NA,PIMA,1696.2959,848.14795,734.055334,367.027667,962.240566,481.120283,0,0,0,0,0,0,0,0,0,0,0,0,81.3373752,325.3495008,244.0121256,1173.497451,562.4576582,611.0397926,80,13.83333333,17.92222222,31.75555556,9595.667365,3929.767477,13525.43484,4540.807269,14698.93229,10158.12502
Livengood,176,C,28,7/11/2021,Hess Creek,65.47969,-148.35371,1735637.485,261506.2684,233,1,145,mesic-subhygric,5,2019,NA,NA,100,NA,102,94,96.7,96.7,LONG,96.7,LONG,Black spruce with one birch ,Legacy C probably burned: really heterogenous with deep org in places but others with exposed mineral,2.25,4.448887897,1.2,1.254280867,PIMA,1264.49445,632.247225,542.5749033,271.2874517,721.9195467,360.9597733,59.44628084,29.72314042,59.44628084,29.72314042,0,0,0,0,0,0,0,0,25.67292292,102.6916917,77.01876875,764.6620571,386.6326962,378.0293609,NA,10.41666667,13.36666666,23.78333333,6890.752216,2915.504448,9806.256665,3293.533809,10570.91872,7277.384913
Livengood,126,A,25,7/11/2021,Hess Creek,65.48056,-148.35371,1735734.051,261498.0385,238,1,138,subhygric,6,2019,NA,NA,100,NA,97,89,93.7,93.7,LONG,93.7,LONG,Black spruce ,"Many small trees, included counts in tree notes instead of measuring each individual; thick org, wet, hit ice, birch trees nearby; patchy burning ",3.6,5.648190892,1.7,1.316327322,PIMA,1665.17125,832.585625,610.0679834,305.0339917,1055.103267,527.5516333,53.17699819,26.58849909,50.92741102,25.46370551,2.249587166,1.124793583,0,0,0,0,0,0,84,112,28,971.1741241,612.6764269,358.4976972,31.66666667,29,6.977777778,35.97777778,12270.98886,1176.138901,13447.12776,1534.636598,14418.30188,12883.66528
Livengood,126,B,25,7/11/2021,Hess Creek,65.48056,-148.35371,1735734.051,261498.0385,238,1,138,subhygric,6,2019,NA,NA,100,NA,97,89,93.7,93.7,LONG,93.7,LONG,Black spruce ,"Many small trees, included counts in tree notes instead of measuring each individual; thick org, wet, hit ice, birch trees nearby; patchy burning ",3.55,3.017499744,1.4,0.527787566,PIMA,1016.736,508.368,408.6473764,204.3236882,608.0886236,304.0443118,16.44474648,8.222373242,16.44474648,8.222373242,7.11E-16,3.55E-16,0,0,0,0,0,0,0,0,0,516.5903732,304.0443118,212.5460614,58,27.25,10.97777778,38.22777778,11413.26621,2051.870574,13465.13678,2264.416635,13981.72716,11717.31052
Livengood,126,C,25,7/11/2021,Hess Creek,65.48056,-148.35371,1735734.051,261498.0385,238,1,138,subhygric,6,2019,NA,NA,100,NA,97,89,93.7,93.7,LONG,93.7,LONG,Black spruce ,"Many small trees, included counts in tree notes instead of measuring each individual; thick org, wet, hit ice, birch trees nearby; patchy burning ",1.8,2.569037392,1.3,1.119192383,PIMA,928.0082,464.0041,313.4422135,156.7211067,614.5659865,307.2829933,42.0788194,21.0394097,33.63251749,16.81625875,8.446301906,4.223150953,0,0,0,0,0,0,84,112,28,597.0435097,395.5061443,201.5373655,59.5,30.66666667,16.31111111,46.97777778,13095.81811,3261.59186,16357.40997,3463.129225,16954.45348,13491.32426
Livengood,134,A,26,7/11/2021,Hess Creek,65.48152,-148.35167,1735848.639,261583.2052,241,1,138,subhygric,6,2019,NA,NA,100,NA,95,93,94,94,LONG,94,LONG,Black spruce,"Many small trees, added counts to tree notes for trees with similar size and combustion similar to shrub app; few black spruce seedlings and some birch ; some birch trees nearby; set in small spruce depression surrounded by some unburned areas; thick org, wet and cold; hit ice",4,1.016697923,3.2,4.685418317,PIMA,851.5852,425.7926,295.7494525,147.8747262,555.8357475,277.9178738,237.2740927,118.6370463,187.6266234,93.81331172,49.64746921,24.82373461,0,0,0,0,0,0,0,0,0,544.4296463,302.7416084,241.6880379,37.33333333,28.16666667,8.311111111,36.47777778,9302.39817,1428.024139,10730.42231,1669.712177,11274.85195,9605.139778
Livengood,134,B,26,7/11/2021,Hess Creek,65.48152,-148.35167,1735848.639,261583.2052,241,1,138,subhygric,6,2019,NA,NA,100,NA,95,93,94,94,LONG,94,LONG,Black spruce,"Many small trees, added counts to tree notes for trees with similar size and combustion similar to shrub app; few black spruce seedlings and some birch ; some birch trees nearby; set in small spruce depression surrounded by some unburned areas; thick org, wet and cold; hit ice",1.95,0.604756586,6.9,4.177532831,PIMA,470.0366,235.0183,201.2733429,100.6366715,268.7632571,134.3816285,191.4702465,95.73512326,157.4982884,78.74914422,33.97195808,16.98597904,0,0,0,0,0,0,28,112,84,442.7534233,179.3676075,263.3858157,56.33333333,29.16666667,7.366666667,36.53333333,9687.994165,1253.245242,10941.23941,1516.631058,11383.99283,9867.361772
Livengood,134,C,26,7/11/2021,Hess Creek,65.48152,-148.35167,1735848.639,261583.2052,241,1,138,subhygric,6,2019,NA,NA,100,NA,95,93,94,94,LONG,94,LONG,Black spruce,"Many small trees, added counts to tree notes for trees with similar size and combustion similar to shrub app; few black spruce seedlings and some birch ; some birch trees nearby; set in small spruce depression surrounded by some unburned areas; thick org, wet and cold; hit ice",1.5,1.309258738,1.4,0.767334006,PIMA,407.27815,203.639075,163.7525574,81.87627872,243.5255926,121.7627963,35.04265208,17.52132604,34.33417178,17.16708589,0.708480303,0.354240152,0,0,0,0,0,0,0,0,0,221.160401,122.1170365,99.04336461,48.33333333,21.91666667,9.977777778,31.89444444,6946.153699,1783.444832,8729.598531,1882.488197,8950.758932,7068.270735
Livengood,148,A,20,7/10/2021,Hess Creek,65.48752,-148.3801,1736402.924,260213.2262,370,21,160,subxeric,2,2019,NA,NA,100,NA,74,66,71.3,71.3,LONG,71.3,LONG,Black spruce,Thin organic. Meadows veg. Not sampled right at original point. ,0.3,7.848091148,0.6,0.570199067,PIMA,1994.5527,997.27635,697.5627003,348.7813502,1296.99,648.4949998,17.48743018,8.743715091,17.48743018,8.743715091,0,0,0,0,0,0,0,0,0,0,0,1006.020065,648.4949998,357.5250653,63.33333333,2.25,8.811111111,11.06111111,1031.47674,2412.573818,3444.050558,2770.098883,4450.070623,1679.971739
Livengood,148,B,20,7/10/2021,Hess Creek,65.48752,-148.3801,1736402.924,260213.2262,370,21,160,subxeric,2,2019,NA,NA,100,NA,74,66,71.3,71.3,LONG,71.3,LONG,Black spruce,Thin organic. Meadows veg. Not sampled right at original point. ,0.1,1.10348442,3.2,3.619114737,PIMA,294.96345,147.481725,114.25904,57.12951998,180.70441,90.35220502,114.7940472,57.3970236,114.7940472,57.3970236,0,0,0,0,0,0,0,0,0,0,0,204.8787486,90.35220502,114.5265436,47.66666667,2.791666667,4.616666667,7.408333333,1670.311396,1497.808612,3168.120009,1612.335156,3372.998757,1760.663602
Livengood,148,C,20,7/10/2021,Hess Creek,65.48752,-148.3801,1736402.924,260213.2262,370,21,160,subxeric,2,2019,NA,NA,100,NA,74,66,71.3,71.3,LONG,71.3,LONG,Black spruce,Thin organic. Meadows veg. Not sampled right at original point. ,0.55,5.874778262,NA,NA,BENE,1977.437091,988.7185455,209.053997,104.5269985,1768.383094,884.191547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.7185455,884.191547,104.5269985,45.33333333,1.5,6.005555555,7.505555555,835.4395078,2366.732387,3202.171894,2471.259385,4190.89044,1719.631055
Livengood,157,A,27,7/11/2021,Hess Creek,65.47838,-148.35025,1735505.711,261678.5303,226,2,150,subhygric,6,2019,NA,NA,100,NA,98,75,83.7,83.7,LONG,83.7,LONG,"Black spruce, lots of shrubs including salix, betula, and alder","Tussocks with deep burning around; lots of shrubs, deep organic",0.35,2.810940027,8.4,5.755107143,PIMA,717.4725878,358.7362939,118.5337428,59.26687138,598.938845,299.4694225,214.9251462,107.4625731,200.9477602,100.4738801,13.97738603,6.988693015,0,0,0,0,0,0,0,0,0,466.198867,306.4581155,159.7407515,44.33333333,19.41666667,16.45,35.86666667,9389.439805,3414.776038,12804.21584,3574.516789,13270.41471,9695.89792
Livengood,157,B,27,7/11/2021,Hess Creek,65.47838,-148.35025,1735505.711,261678.5303,226,2,150,subhygric,6,2019,NA,NA,100,NA,98,75,83.7,83.7,LONG,83.7,LONG,"Black spruce, lots of shrubs including salix, betula, and alder","Tussocks with deep burning around; lots of shrubs, deep organic",0.3,3.096824958,7.1,5.757597611,PIMA,785.45185,392.725925,159.6602094,79.83010471,625.7916406,312.8958203,257.8662749,128.9331375,177.6406617,88.82033086,80.22561318,40.11280659,0,0,0,0,0,0,0,0,0,521.6590625,353.0086269,168.6504356,54.33333333,23.66666667,11.86666667,35.53333333,11822.67379,2194.929252,14017.60305,2363.579688,14539.26211,12175.68242
Livengood,157,C,27,7/11/2021,Hess Creek,65.47838,-148.35025,1735505.711,261678.5303,226,2,150,subhygric,6,2019,NA,NA,100,NA,98,75,83.7,83.7,LONG,83.7,LONG,"Black spruce, lots of shrubs including salix, betula, and alder","Tussocks with deep burning around; lots of shrubs, deep organic",0.9,4.464988559,2.5,1.862964444,PIMA,1157.9825,578.99125,374.6675508,187.3337754,783.3149492,391.6574746,86.57111932,43.28555966,72.45008806,36.22504403,14.12103127,7.060515633,0,0,0,0,0,0,27.90896873,111.6358749,83.72690619,733.9126846,426.626959,307.2857256,53,24.83333333,17.08888889,41.92222222,12503.8779,3405.788339,15909.66623,3713.074064,16643.57892,12930.50485
Livengood,164,A,21,7/10/2021,Hess Creek,65.47813,-148.36069,1735436.864,261198.5084,217,0,0,subhygric,6,2019,NA,NA,100,NA,95,94,94.3,94.3,LONG,94.3,LONG,Black spruce,Aspect and slope is actually NA. Dense small cagey black spruce. Deep organics in some places. Very shallow in others (aka hummocks with gravelly mineral soil. Other places deep highly humid and Hit frozen ground. Some spruce regen. Moderate to high severity. ,1.65,6.805867785,NA,NA,PIMA,1671.3088,835.6544,534.0632811,267.0316406,1137.245519,568.6227594,0,0,0,0,0,0,0,0,0,0,0,0,92.53179153,241.0635831,148.5317915,1076.717983,661.1545509,415.5634321,49.66666667,26.41666667,14.08888889,40.50555556,12720.51694,2709.040616,15429.55756,3124.604048,16506.27554,13381.67149
Livengood,164,B,21,7/10/2021,Hess Creek,65.47813,-148.36069,1735436.864,261198.5084,217,0,0,subhygric,6,2019,NA,NA,100,NA,95,94,94.3,94.3,LONG,94.3,LONG,Black spruce,Aspect and slope is actually NA. Dense small cagey black spruce. Deep organics in some places. Very shallow in others (aka hummocks with gravelly mineral soil. Other places deep highly humid and Hit frozen ground. Some spruce regen. Moderate to high severity. ,1.6,6.496028209,0.7,0.459457926,PIMA,1709.63825,854.819125,374.3129871,187.1564935,1335.325263,667.6626315,21.36055174,10.68027587,11.08896759,5.544483797,10.27158415,5.135792073,0,0,0,0,0,0,21.83804186,87.35216745,65.51412559,952.8515683,694.6364654,258.2151029,81.66666667,14.58333333,14.86666667,29.45,6369.725782,2922.8358,9292.561581,3181.050903,10245.41315,7064.362247
Livengood,164,C,21,7/10/2021,Hess Creek,65.47813,-148.36069,1735436.864,261198.5084,217,0,0,subhygric,6,2019,NA,NA,100,NA,95,94,94.3,94.3,LONG,94.3,LONG,Black spruce,Aspect and slope is actually NA. Dense small cagey black spruce. Deep organics in some places. Very shallow in others (aka hummocks with gravelly mineral soil. Other places deep highly humid and Hit frozen ground. Some spruce regen. Moderate to high severity. ,0.95,2.665641367,1.1,2.494424567,PIMA,669.9755,334.98775,246.8269093,123.4134546,423.1485907,211.5742954,125.9675619,62.98378095,122.7757465,61.38787326,3.191815372,1.595907686,0,0,0,0,0,0,0,0,0,397.971531,213.1702031,184.8013279,69.5,11.125,10.25555555,21.38055555,5420.437965,2250.485139,7670.923104,2435.286467,8068.894635,5633.608168
Livengood,170,A,22,7/10/2021,Hess Creek,65.48506,-148.37856,1736135.907,260307.5292,312,10,179,subxeric,2,2019,NA,NA,100,NA,167,74,124.3,124.3,LONG,124.3,LONG,Mainly black spruce some birch,Aspen nearby and aspen seedlings in transect; fire scars on black spruce trees suggesting multiple ages; medium severity; birch resprouts; spruce seedlings; took two large and two small tree disks because the larger ones probably survived the fire ,1.4,42.75432712,NA,NA,PIMA,10987.95528,5493.97764,2396.739723,1198.369862,8591.215556,4295.607778,0,0,0,0,0,0,0,0,0,0,0,0,489.0313417,978.0626833,489.0313417,6472.040323,4784.63912,1687.401204,30.33333333,1.625,13.42222222,15.04722222,604.3478929,3277.100213,3881.448106,4964.501417,10353.48843,5388.987013
Livengood,170,B,22,7/10/2021,Hess Creek,65.48506,-148.37856,1736135.907,260307.5292,312,10,179,subxeric,2,2019,NA,NA,100,NA,167,74,124.3,124.3,LONG,124.3,LONG,Mainly black spruce some birch,Aspen nearby and aspen seedlings in transect; fire scars on black spruce trees suggesting multiple ages; medium severity; birch resprouts; spruce seedlings; took two large and two small tree disks because the larger ones probably survived the fire ,0.3,34.44324376,NA,NA,PIMA,9016.436392,4508.218196,1965.995523,982.9977613,7050.440869,3525.220434,0,0,0,0,0,0,0,0,0,0,0,0,553.9859186,1112.445598,558.4596794,5620.663794,4079.206353,1541.457441,26,1.458333333,21.58888889,23.04722222,384.3178524,5020.812311,5405.130163,6562.269752,11025.79396,4463.524205
Livengood,170,C,22,7/10/2021,Hess Creek,65.48506,-148.37856,1736135.907,260307.5292,312,10,179,subxeric,2,2019,NA,NA,100,NA,167,74,124.3,124.3,LONG,124.3,LONG,Mainly black spruce some birch,Aspen nearby and aspen seedlings in transect; fire scars on black spruce trees suggesting multiple ages; medium severity; birch resprouts; spruce seedlings; took two large and two small tree disks because the larger ones probably survived the fire ,1.15,13.984407,NA,NA,PIMA,3782.826809,1891.413404,1112.159284,556.0796421,2670.667525,1335.333762,0,0,0,0,0,0,0,0,0,0,0,0,541.2841733,1082.568347,541.2841733,2973.981751,1876.617935,1097.363815,59.66666667,3.708333333,15.47777778,19.18611111,1226.425458,3742.379932,4968.80539,4839.743747,7942.78714,3103.043393
Livengood,173,A,23,7/10/2021,Hess Creek,65.48007,-148.3624,1735645.472,261101.1724,233,1,1,subhygric,6,2019,NA,NA,100,NA,83,79,81.7,81.7,LONG,81.7,LONG,Black spruce,Thick org; lots of spruce seedlings; slope is 0 and aspect is NA,1.45,3.999640147,1,0.957400361,PIMA,1098.699981,549.3499907,255.9646362,127.9823181,842.7353453,421.3676727,42.94857858,21.47428929,42.94857858,21.47428929,1.78E-15,8.88E-16,0,0,0,0,0,0,419.3244076,559.0992102,139.7748025,1129.92349,840.6920803,289.2314099,67,19.25,11.42222222,30.67222222,6541.721797,2102.188765,8643.910563,2391.420175,9773.834053,7382.413877
Livengood,173,B,23,7/10/2021,Hess Creek,65.48007,-148.3624,1735645.472,261101.1724,233,1,1,subhygric,6,2019,NA,NA,100,NA,83,79,81.7,81.7,LONG,81.7,LONG,Black spruce,Thick org; lots of spruce seedlings; slope is 0 and aspect is NA,1.2,4.543528375,2.1,2.480802211,PIMA,1121.7761,560.88805,223.175426,111.587713,898.600674,449.300337,105.0468503,52.52342515,99.69274645,49.84637323,5.354103846,2.677051923,0,0,0,0,0,0,0,0,0,613.4114752,451.9773889,161.4340862,41.66666667,26,10.47777778,36.47777778,9282.556911,1910.112767,11192.66968,2071.546853,11806.08115,9734.5343
Livengood,179,B,24,7/10/2021,Hess Creek,65.48892,-148.38425,1736542.066,260008.359,391,7,134,mesic,4,2019,NA,NA,100,NA,74,63,70,70,LONG,70,MID,Black and white spruce with loads of alder,Super rocky organic soils. Some spruce regeneration.loads of grass. Fairly low severity. ,0.3,11.63842268,1,4.312019431,PIMA,2939.4142,1469.7071,496.6059473,248.3029737,2442.808253,1221.404126,174.3270519,87.16352597,17.65048932,8.825244661,156.6765626,78.33828131,0,0,0,0,0,0,0,0,0,1556.870626,1299.742407,257.1282184,28,10.45833333,7.866666667,18.325,4838.291978,1754.011028,6592.303007,2011.139246,8149.173632,6138.034386
Livengood,179,C,24,7/10/2021,Hess Creek,65.48892,-148.38425,1736542.066,260008.359,391,7,134,mesic,4,2019,NA,NA,100,NA,74,63,70,70,LONG,70,MID,Black and white spruce with loads of alder,Super rocky organic soils. Some spruce regeneration.loads of grass. Fairly low severity. ,1.2,7.434579015,0.9,2.265852102,PIMA,1969.328257,984.6641287,356.84764,178.42382,1612.480617,806.2403087,69.86824436,34.93412218,53.44304112,26.72152056,16.42520324,8.21260162,0,0,0,0,0,0,0,0,0,1019.598251,814.4529103,205.1453406,52.5,8.875,8.088888889,16.96388889,4275.104517,1917.214194,6192.318711,2122.359535,7211.916962,5089.557427
Manley,342,A,34,7/15/2021,Baker,65.10193,-150.27872,1687317.409,174825.0991,134,0,0,mesic-subxeric,3,2015,1969,NA,46,NA,41,40,40.7,40.7,MID,46,MID,Black and white spruce. Yes to a reburn. In a small depression. Aspen and white spruce surrounding both burned and unburned. Birch and aspen resprouts and black spruce seedlings. Very shrubby and buggy. ,Aspect is NA.,1.8,1.375624883,0.3,1.081493271,PIMA,421.2018739,210.600937,118.2244332,59.11221661,302.9774407,151.4887203,56.98902227,28.49451114,56.98902227,28.49451114,0,0,0,0,0,0,0,0,1378.947286,3054.844073,1675.896787,3293.939521,1530.436006,1763.503515,50.33333333,18,6.95,24.95,7042.07928,1154.856318,8196.935598,2918.359833,11490.87512,8572.515286
